ProductKey,OrderDateKey,DueDateKey,ShipDate,CustomerKey,SalesOrderNumber,SalesAmount
491,20200206,20200218,2020-02-13 00:00:00.000,16539,SO52353,53.99
536,20200206,20200218,2020-02-13 00:00:00.000,20138,SO52354,29.99
528,20200206,20200218,2020-02-13 00:00:00.000,20138,SO52354,4.99
222,20200206,20200218,2020-02-13 00:00:00.000,20138,SO52354,34.99
234,20200206,20200218,2020-02-13 00:00:00.000,20138,SO52354,49.99
536,20200206,20200218,2020-02-13 00:00:00.000,17771,SO52355,29.99
528,20200206,20200218,2020-02-13 00:00:00.000,17771,SO52355,4.99
222,20200206,20200218,2020-02-13 00:00:00.000,17771,SO52355,34.99
471,20200206,20200218,2020-02-13 00:00:00.000,20981,SO52356,63.50
477,20200206,20200218,2020-02-13 00:00:00.000,20981,SO52356,4.99
529,20200206,20200218,2020-02-13 00:00:00.000,20944,SO52357,3.99
486,20200206,20200218,2020-02-13 00:00:00.000,20944,SO52357,159.00
471,20200206,20200218,2020-02-13 00:00:00.000,20944,SO52357,63.50
541,20200206,20200218,2020-02-13 00:00:00.000,26414,SO52358,28.99
463,20200206,20200218,2020-02-13 00:00:00.000,26414,SO52358,24.49
530,20200206,20200218,2020-02-13 00:00:00.000,26414,SO52358,4.99
537,20200206,20200218,2020-02-13 00:00:00.000,14604,SO52359,35.00
355,20200206,20200218,2020-02-13 00:00:00.000,12050,SO52360,2319.99
537,20200206,20200218,2020-02-13 00:00:00.000,12050,SO52360,35.00
528,20200206,20200218,2020-02-13 00:00:00.000,12050,SO52360,4.99
485,20200206,20200218,2020-02-13 00:00:00.000,12050,SO52360,21.98
471,20200206,20200218,2020-02-13 00:00:00.000,12050,SO52360,63.50
584,20200206,20200218,2020-02-13 00:00:00.000,19771,SO52361,539.99
479,20200206,20200218,2020-02-13 00:00:00.000,19771,SO52361,8.99
477,20200206,20200218,2020-02-13 00:00:00.000,19771,SO52361,4.99
222,20200206,20200218,2020-02-13 00:00:00.000,19771,SO52361,34.99
604,20200206,20200218,2020-02-13 00:00:00.000,22301,SO52362,539.99
606,20200206,20200218,2020-02-13 00:00:00.000,22289,SO52363,539.99
538,20200206,20200218,2020-02-13 00:00:00.000,22289,SO52363,21.49
384,20200206,20200218,2020-02-13 00:00:00.000,19443,SO52364,1120.49
214,20200206,20200218,2020-02-13 00:00:00.000,19443,SO52364,34.99
225,20200206,20200218,2020-02-13 00:00:00.000,19443,SO52364,8.99
536,20200207,20200219,2020-02-14 00:00:00.000,17251,SO52365,29.99
528,20200207,20200219,2020-02-14 00:00:00.000,17251,SO52365,4.99
217,20200207,20200219,2020-02-14 00:00:00.000,17251,SO52365,34.99
529,20200207,20200219,2020-02-14 00:00:00.000,19954,SO52366,3.99
538,20200207,20200219,2020-02-14 00:00:00.000,19954,SO52366,21.49
214,20200207,20200219,2020-02-14 00:00:00.000,19954,SO52366,34.99
528,20200207,20200219,2020-02-14 00:00:00.000,24890,SO52367,4.99
217,20200207,20200219,2020-02-14 00:00:00.000,24890,SO52367,34.99
225,20200207,20200219,2020-02-14 00:00:00.000,26141,SO52368,8.99
476,20200207,20200219,2020-02-14 00:00:00.000,26141,SO52368,69.99
376,20200207,20200219,2020-02-14 00:00:00.000,23629,SO52369,2443.35
477,20200207,20200219,2020-02-14 00:00:00.000,23629,SO52369,4.99
225,20200207,20200219,2020-02-14 00:00:00.000,23629,SO52369,8.99
479,20200207,20200219,2020-02-14 00:00:00.000,23629,SO52369,8.99
374,20200207,20200219,2020-02-14 00:00:00.000,26420,SO52370,2443.35
480,20200207,20200219,2020-02-14 00:00:00.000,11527,SO52371,2.29
480,20200207,20200219,2020-02-14 00:00:00.000,28301,SO52372,2.29
486,20200207,20200219,2020-02-14 00:00:00.000,28301,SO52372,159.00
535,20200207,20200219,2020-02-14 00:00:00.000,12035,SO52373,24.99
528,20200207,20200219,2020-02-14 00:00:00.000,12035,SO52373,4.99
222,20200207,20200219,2020-02-14 00:00:00.000,12035,SO52373,34.99
225,20200207,20200219,2020-02-14 00:00:00.000,11631,SO52374,8.99
529,20200207,20200219,2020-02-14 00:00:00.000,11631,SO52375,3.99
484,20200207,20200219,2020-02-14 00:00:00.000,11631,SO52375,7.95
231,20200207,20200219,2020-02-14 00:00:00.000,11843,SO52376,49.99
467,20200207,20200219,2020-02-14 00:00:00.000,11843,SO52376,24.49
480,20200207,20200219,2020-02-14 00:00:00.000,11711,SO52377,2.29
484,20200207,20200219,2020-02-14 00:00:00.000,11711,SO52377,7.95
529,20200207,20200219,2020-02-14 00:00:00.000,16133,SO52378,3.99
540,20200207,20200219,2020-02-14 00:00:00.000,16133,SO52378,32.60
480,20200207,20200219,2020-02-14 00:00:00.000,16133,SO52378,2.29
529,20200207,20200219,2020-02-14 00:00:00.000,24393,SO52379,3.99
540,20200207,20200219,2020-02-14 00:00:00.000,24393,SO52379,32.60
540,20200207,20200219,2020-02-14 00:00:00.000,11200,SO52380,32.60
480,20200207,20200219,2020-02-14 00:00:00.000,11200,SO52380,2.29
486,20200207,20200219,2020-02-14 00:00:00.000,11200,SO52380,159.00
536,20200207,20200219,2020-02-14 00:00:00.000,12061,SO52381,29.99
528,20200207,20200219,2020-02-14 00:00:00.000,12061,SO52381,4.99
480,20200207,20200219,2020-02-14 00:00:00.000,12061,SO52381,2.29
536,20200207,20200219,2020-02-14 00:00:00.000,22365,SO52382,29.99
480,20200207,20200219,2020-02-14 00:00:00.000,22365,SO52382,2.29
478,20200207,20200219,2020-02-14 00:00:00.000,16085,SO52383,9.99
477,20200207,20200219,2020-02-14 00:00:00.000,16085,SO52383,4.99
465,20200207,20200219,2020-02-14 00:00:00.000,19695,SO52384,24.49
475,20200207,20200219,2020-02-14 00:00:00.000,19695,SO52384,69.99
474,20200207,20200219,2020-02-14 00:00:00.000,16666,SO52385,69.99
488,20200207,20200219,2020-02-14 00:00:00.000,16666,SO52385,53.99
477,20200207,20200219,2020-02-14 00:00:00.000,11331,SO52386,4.99
225,20200207,20200219,2020-02-14 00:00:00.000,11331,SO52386,8.99
528,20200207,20200219,2020-02-14 00:00:00.000,15198,SO52387,4.99
480,20200207,20200219,2020-02-14 00:00:00.000,15198,SO52387,2.29
485,20200207,20200219,2020-02-14 00:00:00.000,13458,SO52388,21.98
478,20200207,20200219,2020-02-14 00:00:00.000,13458,SO52388,9.99
477,20200207,20200219,2020-02-14 00:00:00.000,13458,SO52388,4.99
484,20200207,20200219,2020-02-14 00:00:00.000,13458,SO52388,7.95
528,20200207,20200219,2020-02-14 00:00:00.000,19080,SO52389,4.99
535,20200207,20200219,2020-02-14 00:00:00.000,19080,SO52389,24.99
539,20200207,20200219,2020-02-14 00:00:00.000,14866,SO52390,24.99
529,20200207,20200219,2020-02-14 00:00:00.000,14866,SO52390,3.99
480,20200207,20200219,2020-02-14 00:00:00.000,14866,SO52390,2.29
477,20200207,20200219,2020-02-14 00:00:00.000,17630,SO52391,4.99
529,20200207,20200219,2020-02-14 00:00:00.000,24561,SO52392,3.99
530,20200207,20200219,2020-02-14 00:00:00.000,16584,SO52393,4.99
214,20200207,20200219,2020-02-14 00:00:00.000,16584,SO52393,34.99
530,20200207,20200219,2020-02-14 00:00:00.000,17628,SO52394,4.99
480,20200207,20200219,2020-02-14 00:00:00.000,17628,SO52394,2.29
217,20200207,20200219,2020-02-14 00:00:00.000,12374,SO52395,34.99
363,20200207,20200219,2020-02-14 00:00:00.000,11666,SO52396,2294.99
528,20200207,20200219,2020-02-14 00:00:00.000,11666,SO52396,4.99
537,20200207,20200219,2020-02-14 00:00:00.000,11666,SO52396,35.00
214,20200207,20200219,2020-02-14 00:00:00.000,11666,SO52396,34.99
359,20200207,20200219,2020-02-14 00:00:00.000,11683,SO52397,2294.99
477,20200207,20200219,2020-02-14 00:00:00.000,11683,SO52397,4.99
478,20200207,20200219,2020-02-14 00:00:00.000,11683,SO52397,9.99
225,20200207,20200219,2020-02-14 00:00:00.000,11683,SO52397,8.99
584,20200207,20200219,2020-02-14 00:00:00.000,20159,SO52398,539.99
479,20200207,20200219,2020-02-14 00:00:00.000,20159,SO52398,8.99
477,20200207,20200219,2020-02-14 00:00:00.000,20159,SO52398,4.99
214,20200207,20200219,2020-02-14 00:00:00.000,20159,SO52398,34.99
606,20200207,20200219,2020-02-14 00:00:00.000,20157,SO52399,539.99
576,20200207,20200219,2020-02-14 00:00:00.000,24523,SO52400,2384.07
477,20200207,20200219,2020-02-14 00:00:00.000,24523,SO52400,4.99
479,20200207,20200219,2020-02-14 00:00:00.000,24523,SO52400,8.99
217,20200207,20200219,2020-02-14 00:00:00.000,24523,SO52400,34.99
237,20200207,20200219,2020-02-14 00:00:00.000,24523,SO52400,49.99
481,20200207,20200219,2020-02-14 00:00:00.000,24523,SO52400,8.99
386,20200207,20200219,2020-02-14 00:00:00.000,23750,SO52401,1120.49
214,20200207,20200219,2020-02-14 00:00:00.000,23750,SO52401,34.99
605,20200207,20200219,2020-02-14 00:00:00.000,22288,SO52402,539.99
538,20200207,20200219,2020-02-14 00:00:00.000,22288,SO52402,21.49
386,20200207,20200219,2020-02-14 00:00:00.000,19534,SO52403,1120.49
225,20200207,20200219,2020-02-14 00:00:00.000,19534,SO52403,8.99
237,20200207,20200219,2020-02-14 00:00:00.000,19534,SO52403,49.99
584,20200207,20200219,2020-02-14 00:00:00.000,25612,SO52404,539.99
214,20200207,20200219,2020-02-14 00:00:00.000,25612,SO52404,34.99
605,20200207,20200219,2020-02-14 00:00:00.000,25626,SO52405,539.99
481,20200207,20200219,2020-02-14 00:00:00.000,25626,SO52405,8.99
562,20200207,20200219,2020-02-14 00:00:00.000,14426,SO52406,2384.07
376,20200207,20200219,2020-02-14 00:00:00.000,18307,SO52407,2443.35
376,20200208,20200220,2020-02-15 00:00:00.000,18252,SO52408,2443.35
361,20200208,20200220,2020-02-15 00:00:00.000,11412,SO52409,2294.99
485,20200208,20200220,2020-02-15 00:00:00.000,11412,SO52409,21.98
478,20200208,20200220,2020-02-15 00:00:00.000,11412,SO52409,9.99
477,20200208,20200220,2020-02-15 00:00:00.000,11412,SO52409,4.99
217,20200208,20200220,2020-02-15 00:00:00.000,11412,SO52409,34.99
361,20200208,20200220,2020-02-15 00:00:00.000,11250,SO52410,2294.99
478,20200208,20200220,2020-02-15 00:00:00.000,11250,SO52410,9.99
214,20200208,20200220,2020-02-15 00:00:00.000,11250,SO52410,34.99
535,20200208,20200220,2020-02-15 00:00:00.000,14053,SO52411,24.99
480,20200208,20200220,2020-02-15 00:00:00.000,14053,SO52411,2.29
539,20200208,20200220,2020-02-15 00:00:00.000,14231,SO52412,24.99
528,20200208,20200220,2020-02-15 00:00:00.000,21190,SO52413,4.99
537,20200208,20200220,2020-02-15 00:00:00.000,21190,SO52413,35.00
480,20200208,20200220,2020-02-15 00:00:00.000,21190,SO52413,2.29
540,20200208,20200220,2020-02-15 00:00:00.000,16608,SO52414,32.60
529,20200208,20200220,2020-02-15 00:00:00.000,16608,SO52414,3.99
222,20200208,20200220,2020-02-15 00:00:00.000,16608,SO52414,34.99
225,20200208,20200220,2020-02-15 00:00:00.000,18290,SO52415,8.99
583,20200208,20200220,2020-02-15 00:00:00.000,20839,SO52416,1700.99
539,20200208,20200220,2020-02-15 00:00:00.000,20839,SO52416,24.99
480,20200208,20200220,2020-02-15 00:00:00.000,20839,SO52416,2.29
486,20200208,20200220,2020-02-15 00:00:00.000,14087,SO52417,159.00
376,20200208,20200220,2020-02-15 00:00:00.000,23618,SO52418,2443.35
479,20200208,20200220,2020-02-15 00:00:00.000,23618,SO52418,8.99
477,20200208,20200220,2020-02-15 00:00:00.000,23618,SO52418,4.99
465,20200208,20200220,2020-02-15 00:00:00.000,23618,SO52418,24.49
217,20200208,20200220,2020-02-15 00:00:00.000,11619,SO52419,34.99
488,20200208,20200220,2020-02-15 00:00:00.000,11091,SO52420,53.99
529,20200208,20200220,2020-02-15 00:00:00.000,11234,SO52421,3.99
222,20200208,20200220,2020-02-15 00:00:00.000,11234,SO52421,34.99
539,20200208,20200220,2020-02-15 00:00:00.000,11287,SO52422,24.99
529,20200208,20200220,2020-02-15 00:00:00.000,11287,SO52422,3.99
480,20200208,20200220,2020-02-15 00:00:00.000,11287,SO52422,2.29
484,20200208,20200220,2020-02-15 00:00:00.000,11287,SO52422,7.95
539,20200208,20200220,2020-02-15 00:00:00.000,28764,SO52423,24.99
480,20200208,20200220,2020-02-15 00:00:00.000,28764,SO52423,2.29
535,20200208,20200220,2020-02-15 00:00:00.000,26468,SO52424,24.99
480,20200208,20200220,2020-02-15 00:00:00.000,26468,SO52424,2.29
540,20200208,20200220,2020-02-15 00:00:00.000,24829,SO52425,32.60
480,20200208,20200220,2020-02-15 00:00:00.000,24829,SO52425,2.29
540,20200208,20200220,2020-02-15 00:00:00.000,24516,SO52426,32.60
529,20200208,20200220,2020-02-15 00:00:00.000,24516,SO52426,3.99
480,20200208,20200220,2020-02-15 00:00:00.000,24516,SO52426,2.29
535,20200208,20200220,2020-02-15 00:00:00.000,25844,SO52427,24.99
528,20200208,20200220,2020-02-15 00:00:00.000,18604,SO52428,4.99
536,20200208,20200220,2020-02-15 00:00:00.000,18604,SO52428,29.99
480,20200208,20200220,2020-02-15 00:00:00.000,18604,SO52428,2.29
536,20200208,20200220,2020-02-15 00:00:00.000,23088,SO52429,29.99
480,20200208,20200220,2020-02-15 00:00:00.000,23088,SO52429,2.29
478,20200208,20200220,2020-02-15 00:00:00.000,20391,SO52430,9.99
477,20200208,20200220,2020-02-15 00:00:00.000,20391,SO52430,4.99
481,20200208,20200220,2020-02-15 00:00:00.000,20391,SO52430,8.99
477,20200208,20200220,2020-02-15 00:00:00.000,17368,SO52431,4.99
475,20200208,20200220,2020-02-15 00:00:00.000,18583,SO52432,69.99
231,20200208,20200220,2020-02-15 00:00:00.000,18583,SO52432,49.99
475,20200208,20200220,2020-02-15 00:00:00.000,18757,SO52433,69.99
482,20200208,20200220,2020-02-15 00:00:00.000,18757,SO52433,8.99
477,20200208,20200220,2020-02-15 00:00:00.000,26348,SO52434,4.99
217,20200208,20200220,2020-02-15 00:00:00.000,26348,SO52434,34.99
231,20200208,20200220,2020-02-15 00:00:00.000,26348,SO52434,49.99
528,20200208,20200220,2020-02-15 00:00:00.000,16119,SO52435,4.99
482,20200208,20200220,2020-02-15 00:00:00.000,16119,SO52435,8.99
528,20200208,20200220,2020-02-15 00:00:00.000,14465,SO52436,4.99
480,20200208,20200220,2020-02-15 00:00:00.000,14465,SO52436,2.29
536,20200208,20200220,2020-02-15 00:00:00.000,21111,SO52437,29.99
528,20200208,20200220,2020-02-15 00:00:00.000,21111,SO52437,4.99
480,20200208,20200220,2020-02-15 00:00:00.000,21111,SO52437,2.29
477,20200208,20200220,2020-02-15 00:00:00.000,22491,SO52438,4.99
477,20200208,20200220,2020-02-15 00:00:00.000,22455,SO52439,4.99
467,20200208,20200220,2020-02-15 00:00:00.000,22455,SO52439,24.49
538,20200208,20200220,2020-02-15 00:00:00.000,29451,SO52440,21.49
529,20200208,20200220,2020-02-15 00:00:00.000,29451,SO52440,3.99
541,20200208,20200220,2020-02-15 00:00:00.000,26904,SO52441,28.99
538,20200208,20200220,2020-02-15 00:00:00.000,25645,SO52442,21.49
537,20200208,20200220,2020-02-15 00:00:00.000,11233,SO52443,35.00
485,20200208,20200220,2020-02-15 00:00:00.000,11233,SO52443,21.98
222,20200208,20200220,2020-02-15 00:00:00.000,11233,SO52443,34.99
231,20200208,20200220,2020-02-15 00:00:00.000,11233,SO52443,49.99
225,20200208,20200220,2020-02-15 00:00:00.000,11233,SO52443,8.99
537,20200208,20200220,2020-02-15 00:00:00.000,11635,SO52444,35.00
528,20200208,20200220,2020-02-15 00:00:00.000,11635,SO52444,4.99
528,20200208,20200220,2020-02-15 00:00:00.000,11620,SO52445,4.99
537,20200208,20200220,2020-02-15 00:00:00.000,11620,SO52445,35.00
480,20200208,20200220,2020-02-15 00:00:00.000,11620,SO52445,2.29
528,20200208,20200220,2020-02-15 00:00:00.000,11212,SO52446,4.99
537,20200208,20200220,2020-02-15 00:00:00.000,11212,SO52446,35.00
480,20200208,20200220,2020-02-15 00:00:00.000,11212,SO52446,2.29
537,20200208,20200220,2020-02-15 00:00:00.000,11691,SO52447,35.00
485,20200208,20200220,2020-02-15 00:00:00.000,11691,SO52447,21.98
481,20200208,20200220,2020-02-15 00:00:00.000,11691,SO52447,8.99
537,20200208,20200220,2020-02-15 00:00:00.000,11637,SO52448,35.00
480,20200208,20200220,2020-02-15 00:00:00.000,11637,SO52448,2.29
225,20200208,20200220,2020-02-15 00:00:00.000,12643,SO52449,8.99
580,20200208,20200220,2020-02-15 00:00:00.000,16888,SO52450,1700.99
491,20200208,20200220,2020-02-15 00:00:00.000,16888,SO52450,53.99
594,20200208,20200220,2020-02-15 00:00:00.000,13060,SO52451,564.99
485,20200208,20200220,2020-02-15 00:00:00.000,13060,SO52451,21.98
478,20200208,20200220,2020-02-15 00:00:00.000,13060,SO52451,9.99
477,20200208,20200220,2020-02-15 00:00:00.000,13060,SO52451,4.99
467,20200208,20200220,2020-02-15 00:00:00.000,13060,SO52451,24.49
355,20200208,20200220,2020-02-15 00:00:00.000,11307,SO52452,2319.99
485,20200208,20200220,2020-02-15 00:00:00.000,11307,SO52452,21.98
214,20200208,20200220,2020-02-15 00:00:00.000,11307,SO52452,34.99
481,20200208,20200220,2020-02-15 00:00:00.000,11307,SO52452,8.99
363,20200208,20200220,2020-02-15 00:00:00.000,11531,SO52453,2294.99
480,20200208,20200220,2020-02-15 00:00:00.000,11531,SO52453,2.29
565,20200208,20200220,2020-02-15 00:00:00.000,11243,SO52454,742.35
479,20200208,20200220,2020-02-15 00:00:00.000,11243,SO52454,8.99
477,20200208,20200220,2020-02-15 00:00:00.000,11243,SO52454,4.99
489,20200208,20200220,2020-02-15 00:00:00.000,11243,SO52454,53.99
579,20200208,20200220,2020-02-15 00:00:00.000,17983,SO52455,1214.85
225,20200208,20200220,2020-02-15 00:00:00.000,17983,SO52455,8.99
587,20200208,20200220,2020-02-15 00:00:00.000,14101,SO52456,769.49
474,20200208,20200220,2020-02-15 00:00:00.000,14101,SO52456,69.99
582,20200208,20200220,2020-02-15 00:00:00.000,18701,SO52457,1700.99
488,20200208,20200220,2020-02-15 00:00:00.000,18701,SO52457,53.99
465,20200208,20200220,2020-02-15 00:00:00.000,18701,SO52457,24.49
361,20200208,20200220,2020-02-15 00:00:00.000,11457,SO52458,2294.99
477,20200208,20200220,2020-02-15 00:00:00.000,11457,SO52458,4.99
478,20200208,20200220,2020-02-15 00:00:00.000,11457,SO52458,9.99
234,20200208,20200220,2020-02-15 00:00:00.000,11457,SO52458,49.99
605,20200208,20200220,2020-02-15 00:00:00.000,22328,SO52459,539.99
479,20200208,20200220,2020-02-15 00:00:00.000,22328,SO52459,8.99
604,20200208,20200220,2020-02-15 00:00:00.000,22275,SO52460,539.99
538,20200208,20200220,2020-02-15 00:00:00.000,22275,SO52460,21.49
491,20200208,20200220,2020-02-15 00:00:00.000,22275,SO52460,53.99
388,20200208,20200220,2020-02-15 00:00:00.000,19409,SO52461,1120.49
491,20200208,20200220,2020-02-15 00:00:00.000,19409,SO52461,53.99
225,20200208,20200220,2020-02-15 00:00:00.000,19409,SO52461,8.99
386,20200208,20200220,2020-02-15 00:00:00.000,19531,SO52462,1120.49
214,20200208,20200220,2020-02-15 00:00:00.000,19531,SO52462,34.99
463,20200208,20200220,2020-02-15 00:00:00.000,19531,SO52462,24.49
384,20200208,20200220,2020-02-15 00:00:00.000,23225,SO52463,1120.49
539,20200208,20200220,2020-02-15 00:00:00.000,23225,SO52463,24.99
529,20200208,20200220,2020-02-15 00:00:00.000,23225,SO52463,3.99
217,20200208,20200220,2020-02-15 00:00:00.000,23225,SO52463,34.99
605,20200208,20200220,2020-02-15 00:00:00.000,29398,SO52464,539.99
467,20200208,20200220,2020-02-15 00:00:00.000,29398,SO52464,24.49
604,20200208,20200220,2020-02-15 00:00:00.000,22462,SO52465,539.99
479,20200208,20200220,2020-02-15 00:00:00.000,22462,SO52465,8.99
477,20200208,20200220,2020-02-15 00:00:00.000,22462,SO52465,4.99
564,20200208,20200220,2020-02-15 00:00:00.000,12316,SO52466,2384.07
577,20200208,20200220,2020-02-15 00:00:00.000,17964,SO52467,1214.85
376,20200208,20200220,2020-02-15 00:00:00.000,16713,SO52468,2443.35
477,20200208,20200220,2020-02-15 00:00:00.000,16713,SO52468,4.99
479,20200208,20200220,2020-02-15 00:00:00.000,16713,SO52468,8.99
487,20200208,20200220,2020-02-15 00:00:00.000,16713,SO52468,54.99
353,20200209,20200221,2020-02-16 00:00:00.000,11406,SO52469,2319.99
485,20200209,20200221,2020-02-16 00:00:00.000,11406,SO52469,21.98
478,20200209,20200221,2020-02-16 00:00:00.000,11406,SO52469,9.99
477,20200209,20200221,2020-02-16 00:00:00.000,11406,SO52469,4.99
225,20200209,20200221,2020-02-16 00:00:00.000,11406,SO52469,8.99
357,20200209,20200221,2020-02-16 00:00:00.000,11414,SO52470,2319.99
537,20200209,20200221,2020-02-16 00:00:00.000,11414,SO52470,35.00
217,20200209,20200221,2020-02-16 00:00:00.000,11414,SO52470,34.99
225,20200209,20200221,2020-02-16 00:00:00.000,11414,SO52470,8.99
479,20200209,20200221,2020-02-16 00:00:00.000,11953,SO52471,8.99
477,20200209,20200221,2020-02-16 00:00:00.000,11953,SO52471,4.99
225,20200209,20200221,2020-02-16 00:00:00.000,11953,SO52471,8.99
222,20200209,20200221,2020-02-16 00:00:00.000,11176,SO52472,34.99
463,20200209,20200221,2020-02-16 00:00:00.000,11176,SO52472,24.49
214,20200209,20200221,2020-02-16 00:00:00.000,11276,SO52473,34.99
528,20200209,20200221,2020-02-16 00:00:00.000,11113,SO52474,4.99
535,20200209,20200221,2020-02-16 00:00:00.000,11113,SO52474,24.99
485,20200209,20200221,2020-02-16 00:00:00.000,11113,SO52474,21.98
538,20200209,20200221,2020-02-16 00:00:00.000,18885,SO52475,21.49
529,20200209,20200221,2020-02-16 00:00:00.000,18885,SO52475,3.99
222,20200209,20200221,2020-02-16 00:00:00.000,18885,SO52475,34.99
228,20200209,20200221,2020-02-16 00:00:00.000,18885,SO52475,49.99
475,20200209,20200221,2020-02-16 00:00:00.000,21382,SO52476,69.99
478,20200209,20200221,2020-02-16 00:00:00.000,15579,SO52477,9.99
487,20200209,20200221,2020-02-16 00:00:00.000,13138,SO52478,54.99
225,20200209,20200221,2020-02-16 00:00:00.000,22620,SO52479,8.99
592,20200209,20200221,2020-02-16 00:00:00.000,22620,SO52479,564.99
380,20200209,20200221,2020-02-16 00:00:00.000,19455,SO52480,2443.35
214,20200209,20200221,2020-02-16 00:00:00.000,19455,SO52480,34.99
587,20200209,20200221,2020-02-16 00:00:00.000,17975,SO52481,769.49
234,20200209,20200221,2020-02-16 00:00:00.000,17975,SO52481,49.99
590,20200209,20200221,2020-02-16 00:00:00.000,16324,SO52482,769.49
528,20200209,20200221,2020-02-16 00:00:00.000,16324,SO52482,4.99
536,20200209,20200221,2020-02-16 00:00:00.000,16324,SO52482,29.99
217,20200209,20200221,2020-02-16 00:00:00.000,16324,SO52482,34.99
529,20200209,20200221,2020-02-16 00:00:00.000,11223,SO52483,3.99
222,20200209,20200221,2020-02-16 00:00:00.000,11223,SO52483,34.99
539,20200209,20200221,2020-02-16 00:00:00.000,11331,SO52484,24.99
480,20200209,20200221,2020-02-16 00:00:00.000,11331,SO52484,2.29
529,20200209,20200221,2020-02-16 00:00:00.000,11820,SO52485,3.99
538,20200209,20200221,2020-02-16 00:00:00.000,11820,SO52485,21.49
222,20200209,20200221,2020-02-16 00:00:00.000,11820,SO52485,34.99
530,20200209,20200221,2020-02-16 00:00:00.000,27996,SO52486,4.99
487,20200209,20200221,2020-02-16 00:00:00.000,27996,SO52486,54.99
484,20200209,20200221,2020-02-16 00:00:00.000,27996,SO52486,7.95
530,20200209,20200221,2020-02-16 00:00:00.000,11331,SO52487,4.99
487,20200209,20200221,2020-02-16 00:00:00.000,11331,SO52487,54.99
465,20200209,20200221,2020-02-16 00:00:00.000,11642,SO52488,24.49
535,20200209,20200221,2020-02-16 00:00:00.000,11642,SO52488,24.99
540,20200209,20200221,2020-02-16 00:00:00.000,16097,SO52489,32.60
529,20200209,20200221,2020-02-16 00:00:00.000,16097,SO52489,3.99
536,20200209,20200221,2020-02-16 00:00:00.000,22090,SO52490,29.99
480,20200209,20200221,2020-02-16 00:00:00.000,22090,SO52490,2.29
528,20200209,20200221,2020-02-16 00:00:00.000,13095,SO52491,4.99
536,20200209,20200221,2020-02-16 00:00:00.000,13095,SO52491,29.99
214,20200209,20200221,2020-02-16 00:00:00.000,13095,SO52491,34.99
478,20200209,20200221,2020-02-16 00:00:00.000,22052,SO52492,9.99
477,20200209,20200221,2020-02-16 00:00:00.000,22052,SO52492,4.99
474,20200209,20200221,2020-02-16 00:00:00.000,16005,SO52493,69.99
474,20200209,20200221,2020-02-16 00:00:00.000,18967,SO52494,69.99
489,20200209,20200221,2020-02-16 00:00:00.000,18967,SO52494,53.99
225,20200209,20200221,2020-02-16 00:00:00.000,18967,SO52494,8.99
474,20200209,20200221,2020-02-16 00:00:00.000,27283,SO52495,69.99
228,20200209,20200221,2020-02-16 00:00:00.000,27283,SO52495,49.99
477,20200209,20200221,2020-02-16 00:00:00.000,18384,SO52496,4.99
222,20200209,20200221,2020-02-16 00:00:00.000,18384,SO52496,34.99
472,20200209,20200221,2020-02-16 00:00:00.000,18384,SO52496,63.50
467,20200209,20200221,2020-02-16 00:00:00.000,18687,SO52497,24.49
474,20200209,20200221,2020-02-16 00:00:00.000,18687,SO52497,69.99
475,20200209,20200221,2020-02-16 00:00:00.000,27420,SO52498,69.99
528,20200209,20200221,2020-02-16 00:00:00.000,15414,SO52499,4.99
528,20200209,20200221,2020-02-16 00:00:00.000,15469,SO52500,4.99
214,20200209,20200221,2020-02-16 00:00:00.000,15469,SO52500,34.99
528,20200209,20200221,2020-02-16 00:00:00.000,15330,SO52501,4.99
214,20200209,20200221,2020-02-16 00:00:00.000,15330,SO52501,34.99
485,20200209,20200221,2020-02-16 00:00:00.000,13848,SO52502,21.98
478,20200209,20200221,2020-02-16 00:00:00.000,13848,SO52502,9.99
477,20200209,20200221,2020-02-16 00:00:00.000,13848,SO52502,4.99
467,20200209,20200221,2020-02-16 00:00:00.000,13848,SO52502,24.49
528,20200209,20200221,2020-02-16 00:00:00.000,17105,SO52503,4.99
217,20200209,20200221,2020-02-16 00:00:00.000,17105,SO52503,34.99
477,20200209,20200221,2020-02-16 00:00:00.000,19327,SO52504,4.99
536,20200209,20200221,2020-02-16 00:00:00.000,17092,SO52505,29.99
528,20200209,20200221,2020-02-16 00:00:00.000,17092,SO52505,4.99
480,20200209,20200221,2020-02-16 00:00:00.000,17092,SO52505,2.29
529,20200209,20200221,2020-02-16 00:00:00.000,25627,SO52506,3.99
222,20200209,20200221,2020-02-16 00:00:00.000,25627,SO52506,34.99
225,20200209,20200221,2020-02-16 00:00:00.000,25627,SO52506,8.99
530,20200209,20200221,2020-02-16 00:00:00.000,24141,SO52507,4.99
480,20200209,20200221,2020-02-16 00:00:00.000,24141,SO52507,2.29
484,20200209,20200221,2020-02-16 00:00:00.000,24141,SO52507,7.95
541,20200209,20200221,2020-02-16 00:00:00.000,13815,SO52508,28.99
530,20200209,20200221,2020-02-16 00:00:00.000,13815,SO52508,4.99
485,20200209,20200221,2020-02-16 00:00:00.000,17601,SO52509,21.98
478,20200209,20200221,2020-02-16 00:00:00.000,17601,SO52509,9.99
477,20200209,20200221,2020-02-16 00:00:00.000,17601,SO52509,4.99
487,20200209,20200221,2020-02-16 00:00:00.000,17601,SO52509,54.99
